,UserId,ClusterId
3617,262059,1
3618,270417,2
3619,360549,1
3620,325962,1
3621,282975,1
3622,303681,1
3623,277074,1
3624,367206,1
3625,260778,1
3626,316239,1
3627,310338,1
3628,267351,2
3629,290136,1
3630,380268,1
3631,300615,2
3632,331380,1
3633,323400,1
3634,274512,1
3635,364644,2
3636,329847,1
3637,321867,1
3638,307776,1
3639,272979,1
3640,287322,1
3641,363111,1
3642,377454,1
3643,328566,1
3644,359289,1
3645,306243,1
3646,320586,1
3647,271698,1
3648,361830,1
3649,319053,1
3650,343665,2
3651,358008,1
3652,304962,1
3653,270165,1
3654,284508,1
3655,295239,1
3656,317772,1
3657,291417,1
3658,381549,1
3659,375648,2
3660,332661,2
3661,355194,1
3662,302148,2
3663,281694,1
3664,275793,1
3665,365925,1
3666,345471,1
3667,259497,1
3668,314958,1
3669,339570,1
3670,266070,1
3671,288603,2
3672,378735,1
3673,299082,1
3674,315714,1
3675,264537,1
3676,336252,1
3677,281169,1
3678,352884,1
3679,369516,2
3680,314433,1
3681,263256,1
3682,334971,1
3683,279888,1
3684,351603,2
3685,310863,1
3686,368235,1
3687,313152,1
3688,276318,1
3689,292950,1
3690,376929,2
3691,350322,1
3692,356727,2
3693,373359,1
3694,267099,1
3695,261030,1
3696,331128,1
3697,316995,1
3698,290388,1
3699,347760,1
3700,337533,1
3701,307020,1
3702,323652,1
3703,288855,1
3704,381024,2
3705,305487,1
3706,362859,1
3707,322119,1
3708,270942,1
3709,379491,1
3710,328314,1
3711,287574,2
3712,344946,1
3713,361578,2
3714,378210,1
3715,376173,1
3716,269913,2
3717,341628,1
3718,286545,1
3719,358260,1
3720,294987,1
3721,374892,1
3722,268632,1
3723,285264,1
3724,275037,2
3725,332409,1
3726,291669,1
3727,349041,1
3728,338814,1
3729,318528,1
3730,308301,1
3731,355446,1
3732,324933,1
3733,382305,1
3734,372078,1
3735,265818,1
3736,282450,1
3737,272223,2
3738,329595,1
3739,315462,1
3740,264285,1
3741,354417,2
3742,371049,2
3743,336504,1
3744,314181,2
3745,263004,2
3746,353136,1
3747,334719,2
3748,279636,1
3749,369768,1
3750,296268,1
3751,367983,1
3752,294483,1
3753,311115,1
3754,350070,2
3755,303177,1
3756,276570,1
3757,366702,1
3758,293202,1
3759,340347,1
3760,309834,1
3761,266847,1
3762,356979,1
3763,283479,2
3764,373611,1
3765,300111,2
3766,330876,1
3767,261282,1
3768,316743,1
3769,274008,1
3770,364140,2
3771,337785,1
3772,307272,1
3773,362607,1
3774,323904,1
3775,289107,2
3776,379239,1
3777,328062,2
3778,344694,1
3779,322371,1
3780,361326,1
3781,287826,1
3782,343161,1
3783,304458,1
3784,269661,2
3785,359793,2
3786,321090,2
3787,376425,1
3788,285012,1
3789,375144,1
3790,301644,1
3791,348789,2
3792,318276,1
3793,275289,1
3794,291921,1
3795,382053,1
3796,339066,1
3797,308553,1
3798,265566,1
3799,355698,1
3800,325185,1
3801,372330,2
3802,329343,1
3803,345975,1
3804,260001,1
3805,346185,1
3806,262752,1
3807,291438,1
3808,305781,1
3809,320124,1
3810,344904,1
3811,359247,1
3812,373590,2
3813,275814,1
3814,290157,1
3815,304500,1
3816,329280,1
3817,343623,1
3818,357966,1
3819,288876,2
3820,317562,1
3821,342342,1
3822,371028,1
3823,266595,1
3824,323967,1
3825,348747,2
3826,377433,1
3827,273252,2
3828,355404,1
3829,279657,1
3830,333123,1
3831,361809,1
3832,261534,1
3833,286314,1
3834,315000,1
3835,339780,2
3836,264033,1
3837,292719,1
3838,270438,1
3839,260253,1
3840,338247,2
3841,352590,1
3842,285033,1
3843,299376,1
3844,381528,1
3845,312186,2
3846,379995,1
3847,269409,1
3848,283752,1
3849,326781,1
3850,282219,1
3851,364371,1
3852,378714,1
3853,311157,1
3854,325500,1
3855,327747,1
3856,350280,1
3857,356685,2
3858,363090,1
3859,309876,1
3860,369495,1
3861,316281,2
3862,341061,2
3863,322686,1
3864,347466,1
3865,271719,1
3866,294252,1
3867,353871,1
3868,376404,2
3869,300657,1
3870,382809,2
3871,307062,1
3872,292971,1
3873,375123,1
3874,262500,1
3875,330309,1
3876,344652,1
3877,277347,1
3878,291690,2
3879,306033,1
3880,320376,1
3881,359499,1
3882,373842,1
3883,318591,1
3884,329028,1
3885,276066,1
3886,290409,1
3887,304752,1
3888,358218,1
3889,302967,1
3890,317310,1
3891,266343,2
3892,295029,1
3893,348495,1
3894,377181,2
3895,371280,1
3896,383838,1
3897,279405,2
3898,361557,1
3899,355656,1
3900,314748,1
3901,368214,1
3902,263781,1
3903,345933,1
3904,284781,1
3905,381276,1
3906,270690,1
3907,260505,1
3908,338499,1
3909,297591,1
3910,311934,2
3911,269157,1
3912,283500,1
3913,351309,2
3914,365652,2
3915,281967,1
3916,296310,2
3917,327033,1
3918,364119,1
3919,378462,1
3920,267876,1
3921,335685,1
3922,350028,2
3923,280686,1
3924,303219,1
3925,325752,1
3926,362838,1
3927,274785,1
3928,356937,1
3929,316029,1
3930,265062,1
3931,287595,2
3932,310128,1
3933,341313,1
3934,300405,1
3935,382557,1
3936,271971,2
3937,294504,1
3938,331590,1
3939,354123,1
3940,376656,1
3941,313215,1
3942,262248,1
3943,276591,1
3944,305277,1
3945,330057,1
3946,278880,1
3947,293223,1
3948,321909,1
3949,346689,1
3950,275310,2
3951,303996,1
3952,328776,1
3953,343119,1
3954,371805,2
3955,345408,1
3956,359751,1
3957,274029,1
3958,302715,2
3959,341838,1
3960,370524,2
3961,290661,1
3962,358470,1
3963,311409,1
3964,272748,1
3965,301434,1
3966,289380,1
3967,318066,1
3968,307839,2
3969,332619,1
3970,361305,1
3971,377937,1
3972,339276,2
3973,367962,1
3974,355908,1
3975,374367,1
3976,280161,1
3977,270186,1
3978,298872,2
3979,262038,1
3980,354375,2
3981,366681,1
3982,315504,2
3983,297339,2
3984,336462,1
3985,313971,1
3986,260757,2
3987,353094,2
3988,365400,1
3989,382032,1
3990,296058,1
3991,267624,1
3992,312690,1
3993,310653,1
3994,259476,1
3995,335433,1
3996,380499,1
3997,284256,1
3998,327285,1
3999,352065,1
4000,362586,1
4001,309372,2
4002,334152,1
4003,379218,1
4004,368991,1
4005,326004,1
4006,340557,1
4007,264810,1
4008,281442,1
4009,271215,1
4010,375900,1
4011,287847,1
4012,300153,1
4013,306558,1
4014,278124,1
4015,347970,2
4016,337743,1
4017,294756,1
4018,329805,1
4019,278628,2
4020,346437,1
4021,276843,2
4022,305529,1
4023,293475,1
4024,322161,1
4025,328524,1
4026,275562,1
4027,304248,1
4028,343371,1
4029,292194,1
4030,320880,1
4031,302463,1
4032,319095,1
4033,274281,1
4034,370776,1
4035,301182,1
4036,358722,1
4037,317814,2
4038,332367,2
4039,361053,2
4040,273000,1
4041,348999,1
4042,377685,1
4043,289632,1
4044,367710,1
4045,324723,1
4046,279909,1
4047,339528,2
4048,269934,1
4049,298620,1
4050,356160,1
4051,374619,1
4052,315252,1
4053,383061,2
4054,286818,1
4055,297087,1
4056,354627,1
4057,268653,1
4058,365148,1
4059,336714,1
4060,381780,2
4061,261009,1
4062,353346,1
4063,363615,2
4064,267372,1
4065,312438,2
4066,284004,1
4067,351813,1
4068,265839,1
4069,310905,1
4070,362334,1
4071,282471,1
4072,327537,1
4073,333900,1
4074,290913,1
4075,350532,1
4076,264558,2
4077,309624,1
4078,281190,1
4079,340809,1
4080,316533,1
4081,331086,1
4082,376152,1
4083,288099,1
4084,347718,2
4085,366429,2
4086,278376,1
4087,323442,1
4088,295008,1
4089,309351,1
4090,323694,1
4091,362817,1
4092,377160,1
4093,289149,2
4094,328272,2
4095,342615,1
4096,356958,1
4097,308070,1
4098,322413,1
4099,375879,1
4100,287868,1
4101,306789,1
4102,321132,1
4103,374598,1
4104,286587,1
4105,381003,1
4106,278649,2
4107,332115,1
4108,305508,1
4109,311913,1
4110,372036,2
4111,296289,1
4112,324975,1
4113,269682,1
4114,351834,1
4115,276087,1
4116,358239,1
4117,302946,2
4118,335958,1
4119,268401,1
4120,282744,1
4121,350553,1
4122,369222,1
4123,316008,1
4124,281211,1
4125,383817,1
4126,267120,2
4127,334929,1
4128,314475,1
4129,261261,1
4130,300384,1
4131,265587,2
4132,279930,1
4133,382536,1
4134,333648,1
4135,298851,1
4136,259980,1
4137,340053,1
4138,319599,1
4139,264306,1
4140,366912,1
4141,346458,1
4142,270711,1
4143,373317,1
4144,352863,1
4145,379722,1
4146,303975,1
4147,330834,1
4148,277620,1
4149,337239,1
4150,284025,1
4151,364098,2
4152,310884,1
4153,370503,1
4154,317289,1
4155,362565,1
4156,376908,1
4157,358491,2
4158,328020,1
4159,323946,1
4160,275058,2
4161,289401,1
4162,361284,2
4163,342867,1
4164,357210,1
4165,308322,1
4166,322665,1
4167,376131,1
4168,273777,1
4169,288120,1
4170,341586,1
4171,355929,2
4172,286335,1
4173,307041,2
4174,321384,2
4175,374850,1
4176,331863,1
4177,272496,1
4178,311661,1
4179,365127,1
4180,305760,2
4181,262773,1
4182,344925,1
4183,318318,1
4184,339024,1
4185,269430,1
4186,378189,1
4187,351582,1
4188,372288,1
4189,329301,1
4190,302694,1
4191,276339,1
4192,282492,1
4193,370755,2
4194,350301,1
4195,336210,1
4196,301413,1
4197,315756,1
4198,280959,1
4199,383565,1
4200,266868,2
4201,369474,1
4202,334677,1
4203,349020,1
4204,314223,1
4205,300132,2
4206,265335,1
4207,279678,1
4208,367941,1
4209,382284,1
4210,261513,1
4211,298599,1
4212,312942,1
4213,264054,1
4214,294777,1
4215,366660,2
4216,340305,1
4217,297318,1
4218,293496,1
4219,373569,1
4220,304227,1
4221,283773,1
4222,277872,2
4223,337491,1
4224,360024,1
4225,317037,1
4226,311136,1
4227,268149,1
4228,290682,2
4229,378945,1
4230,327768,1
4231,290934,2
4232,344400,1
4233,358743,1
4234,307566,2
4235,324198,1
4236,273021,2
4237,377664,1
4238,340830,1
4239,357462,1
4240,306285,1
4241,271740,1
4242,339549,1
4243,288372,1
4244,356181,1
4245,305004,2
4246,348243,1
4247,321636,1
4248,364875,1
4249,338268,1
4250,262521,1
4251,381507,1
4252,354900,1
4253,371532,1
4254,295785,2
4255,269178,1
4256,285810,2
4257,329049,1
4258,345681,1
4259,319074,2
4260,362313,1
4261,335706,1
4262,301161,1
4263,317793,1
4264,334425,1
4265,283248,2
4266,351057,2
4267,299880,1
4268,265083,1
4269,367689,1
4270,333144,2
4271,349776,2
4272,263802,2
4273,261765,1
4274,331611,1
4275,280434,1
4276,383040,1
4277,297066,1
4278,286839,1
4279,303471,1
4280,330330,1
4281,320103,1
4282,277116,1
4283,293748,2
4284,363594,2
4285,310380,1
4286,380226,1
4287,369999,1
4288,327012,1
4289,343644,1
4290,267897,2
4291,284529,2
4292,274302,1
4293,325731,1
4294,360780,1
4295,342363,1
4296,291186,1
4297,377412,1
4298,358995,1
4299,307818,1
4300,375627,1
4301,324450,1
4302,273273,2
4303,341082,2
4304,289905,1
4305,357714,1
4306,306537,1
4307,323169,1
4308,271992,1
4309,339801,1
4310,288624,1
4311,270207,2
4312,305256,1
4313,262269,1
4314,381255,1
4315,338520,1
4316,295533,1
4317,355152,2
4318,312165,1
4319,285558,1
4320,371784,1
4321,328797,1
4322,302190,2
4323,345429,1
4324,318822,1
4325,275835,1
4326,335454,1
4327,292467,1
4328,378693,1
4329,352086,1
4330,309099,1
4331,352338,1
4332,317541,1
4333,266364,1
4334,282996,1
4335,350805,2
4336,264831,1
4337,316260,1
4338,281463,1
4339,332892,1
4340,298095,1
4341,349524,1
4342,314727,1
4343,263550,1
4344,366156,1
4345,382788,1
4346,347991,1
4347,262017,1
4348,270459,1
4349,373065,1
4350,346710,1
4351,303723,1
4352,363342,1
4353,320355,1
4354,277368,1
4355,379974,1
4356,294000,1
4357,353619,2
4358,310632,1
4359,370251,1
4360,327264,1
4361,343896,1
4362,300909,2
